group	x	y
2542	-31.5	41.95
2542	-31.05	41.5
2542	-31.5	41.05
2542	-31.95	41.5
2543	-31.95	42.5
2543	-31.5	42.95
2543	-31.05	42.5
2543	-31.5	42.05
2543	-31.95	42.5
2544	-31.95	43.5
2544	-31.5	43.95
2544	-31.05	43.5
2544	-31.5	43.05
2544	-31.95	43.5
2545	-31.95	44.5
2545	-31.5	44.95
2545	-31.05	44.5
2545	-31.5	44.05
2545	-31.95	44.5
2546	-31.95	45.5
2546	-31.5	45.95
2546	-31.05	45.5
2546	-31.5	45.05
2546	-31.95	45.5
2547	-31.95	46.5
2547	-31.5	46.95
2547	-31.05	46.5
2547	-31.5	46.05
2547	-31.95	46.5
2548	-31.95	47.5
2548	-31.5	47.95
2548	-31.05	47.5
2548	-31.5	47.05
2548	-31.95	47.5
2549	-31.95	48.5
2549	-31.5	48.95
2549	-31.05	48.5
2549	-31.5	48.05
2549	-31.95	48.5
2550	-31.95	5.5
2550	-31.5	5.95
2550	-31.05	5.5
2550	-31.5	5.05
2550	-31.95	5.5
2551	-31.95	6.5
2551	-31.5	6.95
2551	-31.05	6.5
2551	-31.5	6.05
2551	-31.95	6.5
2552	-31.95	7.5
2552	-31.5	7.95
2552	-31.05	7.5
2552	-31.5	7.05
2552	-31.95	7.5
2553	-31.95	8.5
2553	-31.5	8.95
2553	-31.05	8.5
2553	-31.5	8.05
2553	-31.95	8.5
2554	-31.95	9.5
2554	-31.5	9.95
2554	-31.05	9.5
2554	-31.5	9.05
2554	-31.95	9.5
2555	-32.45	0
2555	-32	0.45
2555	-31.55	0
2555	-32	-0.45
2555	-32.45	0
2556	-32.45	1
2556	-32	1.45
2556	-31.55	1
2556	-32	0.55
2556	-32.45	1
2557	-32.45	10
2557	-32	10.45
2557	-31.55	10
2557	-32	9.55
2557	-32.45	10
2558	-32.45	11
2558	-32	11.45
2558	-31.55	11
2558	-32	10.55
2558	-32.45	11
2559	-32.45	12
2559	-32	12.45
2559	-31.55	12
2559	-32	11.55
2559	-32.45	12
2560	-32.45	13
2560	-32	13.45
2560	-31.55	13
2560	-32	12.55
2560	-32.45	13
2561	-32.45	14
2561	-32	14.45
2561	-31.55	14
2561	-32	13.55
2561	-32.45	14
2562	-32.45	15
2562	-32	15.45
2562	-31.55	15
2562	-32	14.55
2562	-32.45	15
2563	-32.45	16
2563	-32	16.45
2563	-31.55	16
2563	-32	15.55
2563	-32.45	16
2564	-32.45	17
2564	-32	17.45
2564	-31.55	17
2564	-32	16.55
2564	-32.45	17
2565	-32.45	18
2565	-32	18.45
2565	-31.55	18
2565	-32	17.55
2565	-32.45	18
2566	-32.45	19
2566	-32	19.45
2566	-31.55	19
2566	-32	18.55
2566	-32.45	19
2567	-32.45	2
2567	-32	2.45
2567	-31.55	2
2567	-32	1.55
2567	-32.45	2
2568	-32.45	20
2568	-32	20.45
2568	-31.55	20
2568	-32	19.55
2568	-32.45	20
2569	-32.45	21
2569	-32	21.45
2569	-31.55	21
2569	-32	20.55
2569	-32.45	21
2570	-32.45	22
2570	-32	22.45
2570	-31.55	22
2570	-32	21.55
2570	-32.45	22
2571	-32.45	23
2571	-32	23.45
2571	-31.55	23
2571	-32	22.55
2571	-32.45	23
2572	-32.45	24
2572	-32	24.45
2572	-31.55	24
2572	-32	23.55
2572	-32.45	24
2573	-32.45	25
2573	-32	25.45
2573	-31.55	25
2573	-32	24.55
2573	-32.45	25
2574	-32.45	26
2574	-32	26.45
2574	-31.55	26
2574	-32	25.55
2574	-32.45	26
2575	-32.45	27
2575	-32	27.45
2575	-31.55	27
2575	-32	26.55
2575	-32.45	27
2576	-32.45	28
2576	-32	28.45
2576	-31.55	28
2576	-32	27.55
2576	-32.45	28
2577	-32.45	29
2577	-32	29.45
2577	-31.55	29
2577	-32	28.55
2577	-32.45	29
2578	-32.45	3
2578	-32	3.45
2578	-31.55	3
2578	-32	2.55
2578	-32.45	3
2579	-32.45	30
2579	-32	30.45
2579	-31.55	30
2579	-32	29.55
2579	-32.45	30
2580	-32.45	31
2580	-32	31.45
2580	-31.55	31
2580	-32	30.55
2580	-32.45	31
2581	-32.45	32
2581	-32	32.45
2581	-31.55	32
2581	-32	31.55
2581	-32.45	32
2582	-32.45	33
2582	-32	33.45
2582	-31.55	33
2582	-32	32.55
2582	-32.45	33
2583	-32.45	34
2583	-32	34.45
2583	-31.55	34
2583	-32	33.55
2583	-32.45	34
2584	-32.45	35
2584	-32	35.45
2584	-31.55	35
2584	-32	34.55
2584	-32.45	35
2585	-32.45	36
2585	-32	36.45
2585	-31.55	36
2585	-32	35.55
2585	-32.45	36
2586	-32.45	37
2586	-32	37.45
2586	-31.55	37
2586	-32	36.55
2586	-32.45	37
2587	-32.45	38
2587	-32	38.45
2587	-31.55	38
2587	-32	37.55
2587	-32.45	38
2588	-32.45	39
2588	-32	39.45
2588	-31.55	39
2588	-32	38.55
2588	-32.45	39
2589	-32.45	4
2589	-32	4.45
2589	-31.55	4
2589	-32	3.55
2589	-32.45	4
2590	-32.45	40
2590	-32	40.45
2590	-31.55	40
2590	-32	39.55
2590	-32.45	40
2591	-32.45	41
2591	-32	41.45
2591	-31.55	41
2591	-32	40.55
2591	-32.45	41
2592	-32.45	42
2592	-32	42.45
2592	-31.55	42
2592	-32	41.55
2592	-32.45	42
2593	-32.45	43
2593	-32	43.45
2593	-31.55	43
2593	-32	42.55
2593	-32.45	43
2594	-32.45	44
2594	-32	44.45
2594	-31.55	44
2594	-32	43.55
2594	-32.45	44
2595	-32.45	45
2595	-32	45.45
2595	-31.55	45
2595	-32	44.55
2595	-32.45	45
2596	-32.45	46
2596	-32	46.45
2596	-31.55	46
2596	-32	45.55
2596	-32.45	46
2597	-32.45	47
2597	-32	47.45
2597	-31.55	47
2597	-32	46.55
2597	-32.45	47
2598	-32.45	48
2598	-32	48.45
2598	-31.55	48
2598	-32	47.55
2598	-32.45	48
2599	-32.45	49
2599	-32	49.45
2599	-31.55	49
2599	-32	48.55
2599	-32.45	49
2600	-32.45	5
2600	-32	5.45
2600	-31.55	5
2600	-32	4.55
2600	-32.45	5
2601	-32.45	6
2601	-32	6.45
2601	-31.55	6
2601	-32	5.55
2601	-32.45	6
2602	-32.45	7
2602	-32	7.45
2602	-31.55	7
2602	-32	6.55
2602	-32.45	7
2603	-32.45	8
2603	-32	8.45
2603	-31.55	8
2603	-32	7.55
2603	-32.45	8
2604	-32.45	9
2604	-32	9.45
2604	-31.55	9
2604	-32	8.55
2604	-32.45	9
2605	-32.95	-0.5
2605	-32.5	-0.05
2605	-32.05	-0.5
2605	-32.5	-0.95
2605	-32.95	-0.5
2606	-32.95	0.5
2606	-32.5	0.95
2606	-32.05	0.5
2606	-32.5	0.05
2606	-32.95	0.5
2607	-32.95	1.5
2607	-32.5	1.95
2607	-32.05	1.5
2607	-32.5	1.05
2607	-32.95	1.5
2608	-32.95	10.5
2608	-32.5	10.95
2608	-32.05	10.5
2608	-32.5	10.05
2608	-32.95	10.5
2609	-32.95	11.5
2609	-32.5	11.95
2609	-32.05	11.5
2609	-32.5	11.05
2609	-32.95	11.5
2610	-32.95	12.5
2610	-32.5	12.95
2610	-32.05	12.5
2610	-32.5	12.05
2610	-32.95	12.5
2611	-32.95	13.5
2611	-32.5	13.95
2611	-32.05	13.5
2611	-32.5	13.05
2611	-32.95	13.5
2612	-32.95	14.5
2612	-32.5	14.95
2612	-32.05	14.5
2612	-32.5	14.05
2612	-32.95	14.5
2613	-32.95	15.5
2613	-32.5	15.95
2613	-32.05	15.5
2613	-32.5	15.05
2613	-32.95	15.5
2614	-32.95	16.5
2614	-32.5	16.95
2614	-32.05	16.5
2614	-32.5	16.05
2614	-32.95	16.5
2615	-32.95	17.5
2615	-32.5	17.95
2615	-32.05	17.5
2615	-32.5	17.05
2615	-32.95	17.5
2616	-32.95	18.5
2616	-32.5	18.95
2616	-32.05	18.5
2616	-32.5	18.05
2616	-32.95	18.5
2617	-32.95	19.5
2617	-32.5	19.95
2617	-32.05	19.5
2617	-32.5	19.05
2617	-32.95	19.5
2618	-32.95	2.5
2618	-32.5	2.95
2618	-32.05	2.5
2618	-32.5	2.05
2618	-32.95	2.5
2619	-32.95	20.5
2619	-32.5	20.95
2619	-32.05	20.5
2619	-32.5	20.05
2619	-32.95	20.5
2620	-32.95	21.5
2620	-32.5	21.95
2620	-32.05	21.5
2620	-32.5	21.05
2620	-32.95	21.5
2621	-32.95	22.5
2621	-32.5	22.95
2621	-32.05	22.5
2621	-32.5	22.05
2621	-32.95	22.5
2622	-32.95	23.5
2622	-32.5	23.95
2622	-32.05	23.5
2622	-32.5	23.05
2622	-32.95	23.5
2623	-32.95	24.5
2623	-32.5	24.95
2623	-32.05	24.5
2623	-32.5	24.05
2623	-32.95	24.5
2624	-32.95	25.5
2624	-32.5	25.95
2624	-32.05	25.5
2624	-32.5	25.05
2624	-32.95	25.5
2625	-32.95	26.5
2625	-32.5	26.95
2625	-32.05	26.5
2625	-32.5	26.05
2625	-32.95	26.5
2626	-32.95	27.5
2626	-32.5	27.95
2626	-32.05	27.5
2626	-32.5	27.05
2626	-32.95	27.5
2627	-32.95	28.5
2627	-32.5	28.95
2627	-32.05	28.5
2627	-32.5	28.05
2627	-32.95	28.5
2628	-32.95	29.5
2628	-32.5	29.95
2628	-32.05	29.5
2628	-32.5	29.05
2628	-32.95	29.5
2629	-32.95	3.5
2629	-32.5	3.95
2629	-32.05	3.5
2629	-32.5	3.05
2629	-32.95	3.5
2630	-32.95	30.5
2630	-32.5	30.95
2630	-32.05	30.5
2630	-32.5	30.05
2630	-32.95	30.5
2631	-32.95	31.5
2631	-32.5	31.95
2631	-32.05	31.5
2631	-32.5	31.05
2631	-32.95	31.5
2632	-32.95	32.5
2632	-32.5	32.95
2632	-32.05	32.5
2632	-32.5	32.05
2632	-32.95	32.5
2633	-32.95	33.5
2633	-32.5	33.95
2633	-32.05	33.5
2633	-32.5	33.05
2633	-32.95	33.5
2634	-32.95	34.5
2634	-32.5	34.95
2634	-32.05	34.5
2634	-32.5	34.05
2634	-32.95	34.5
2635	-32.95	35.5
2635	-32.5	35.95
2635	-32.05	35.5
2635	-32.5	35.05
2635	-32.95	35.5
2636	-32.95	36.5
2636	-32.5	36.95
2636	-32.05	36.5
2636	-32.5	36.05
2636	-32.95	36.5
2637	-32.95	37.5
2637	-32.5	37.95
2637	-32.05	37.5
2637	-32.5	37.05
2637	-32.95	37.5
2638	-32.95	38.5
2638	-32.5	38.95
2638	-32.05	38.5
2638	-32.5	38.05
2638	-32.95	38.5
2639	-32.95	39.5
2639	-32.5	39.95
2639	-32.05	39.5
2639	-32.5	39.05
2639	-32.95	39.5
2640	-32.95	4.5
2640	-32.5	4.95
2640	-32.05	4.5
2640	-32.5	4.05
2640	-32.95	4.5
2641	-32.95	40.5
2641	-32.5	40.95
2641	-32.05	40.5
2641	-32.5	40.05
2641	-32.95	40.5
2642	-32.95	41.5
2642	-32.5	41.95
2642	-32.05	41.5
2642	-32.5	41.05
2642	-32.95	41.5
2643	-32.95	42.5
2643	-32.5	42.95
2643	-32.05	42.5
2643	-32.5	42.05
2643	-32.95	42.5
2644	-32.95	43.5
2644	-32.5	43.95
2644	-32.05	43.5
2644	-32.5	43.05
2644	-32.95	43.5
2645	-32.95	44.5
2645	-32.5	44.95
2645	-32.05	44.5
2645	-32.5	44.05
2645	-32.95	44.5
2646	-32.95	45.5
2646	-32.5	45.95
2646	-32.05	45.5
2646	-32.5	45.05
2646	-32.95	45.5
2647	-32.95	46.5
2647	-32.5	46.95
2647	-32.05	46.5
2647	-32.5	46.05
2647	-32.95	46.5
2648	-32.95	47.5
2648	-32.5	47.95
2648	-32.05	47.5
2648	-32.5	47.05
2648	-32.95	47.5
2649	-32.95	48.5
2649	-32.5	48.95
2649	-32.05	48.5
2649	-32.5	48.05
2649	-32.95	48.5
2650	-32.95	5.5
2650	-32.5	5.95
2650	-32.05	5.5
2650	-32.5	5.05
2650	-32.95	5.5
2651	-32.95	6.5
2651	-32.5	6.95
2651	-32.05	6.5
2651	-32.5	6.05
2651	-32.95	6.5
2652	-32.95	7.5
2652	-32.5	7.95
2652	-32.05	7.5
2652	-32.5	7.05
2652	-32.95	7.5
2653	-32.95	8.5
2653	-32.5	8.95
2653	-32.05	8.5
2653	-32.5	8.05
2653	-32.95	8.5
2654	-32.95	9.5
2654	-32.5	9.95
2654	-32.05	9.5
2654	-32.5	9.05
2654	-32.95	9.5
2655	-33.45	0
2655	-33	0.45
2655	-32.55	0
2655	-33	-0.45
2655	-33.45	0
2656	-33.45	1
2656	-33	1.45
2656	-32.55	1
2656	-33	0.55
2656	-33.45	1
2657	-33.45	10
2657	-33	10.45
2657	-32.55	10
2657	-33	9.55
2657	-33.45	10
2658	-33.45	11
2658	-33	11.45
2658	-32.55	11
2658	-33	10.55
2658	-33.45	11
2659	-33.45	12
2659	-33	12.45
2659	-32.55	12
2659	-33	11.55
2659	-33.45	12
2660	-33.45	13
2660	-33	13.45
2660	-32.55	13
2660	-33	12.55
2660	-33.45	13
2661	-33.45	14
2661	-33	14.45
2661	-32.55	14
2661	-33	13.55
2661	-33.45	14
2662	-33.45	15
2662	-33	15.45
2662	-32.55	15
2662	-33	14.55
2662	-33.45	15
2663	-33.45	16
2663	-33	16.45
2663	-32.55	16
2663	-33	15.55
2663	-33.45	16
2664	-33.45	17
2664	-33	17.45
2664	-32.55	17
2664	-33	16.55
2664	-33.45	17
2665	-33.45	18
2665	-33	18.45
2665	-32.55	18
2665	-33	17.55
2665	-33.45	18
2666	-33.45	19
2666	-33	19.45
2666	-32.55	19
2666	-33	18.55
2666	-33.45	19
2667	-33.45	2
2667	-33	2.45
2667	-32.55	2
2667	-33	1.55
2667	-33.45	2
2668	-33.45	20
2668	-33	20.45
2668	-32.55	20
2668	-33	19.55
2668	-33.45	20
2669	-33.45	21
2669	-33	21.45
2669	-32.55	21
2669	-33	20.55
2669	-33.45	21
2670	-33.45	22
2670	-33	22.45
2670	-32.55	22
2670	-33	21.55
2670	-33.45	22
2671	-33.45	23
2671	-33	23.45
2671	-32.55	23
2671	-33	22.55
2671	-33.45	23
2672	-33.45	24
2672	-33	24.45
2672	-32.55	24
2672	-33	23.55
2672	-33.45	24
2673	-33.45	25
2673	-33	25.45
2673	-32.55	25
2673	-33	24.55
2673	-33.45	25
2674	-33.45	26
2674	-33	26.45
2674	-32.55	26
2674	-33	25.55
2674	-33.45	26
2675	-33.45	27
2675	-33	27.45
2675	-32.55	27
2675	-33	26.55
2675	-33.45	27
2676	-33.45	28
2676	-33	28.45
2676	-32.55	28
2676	-33	27.55
2676	-33.45	28
2677	-33.45	29
2677	-33	29.45
2677	-32.55	29
2677	-33	28.55
2677	-33.45	29
2678	-33.45	3
2678	-33	3.45
2678	-32.55	3
2678	-33	2.55
2678	-33.45	3
2679	-33.45	30
2679	-33	30.45
2679	-32.55	30
2679	-33	29.55
2679	-33.45	30
2680	-33.45	31
2680	-33	31.45
2680	-32.55	31
2680	-33	30.55
2680	-33.45	31
2681	-33.45	32
2681	-33	32.45
2681	-32.55	32
2681	-33	31.55
2681	-33.45	32
2682	-33.45	33
2682	-33	33.45
2682	-32.55	33
2682	-33	32.55
2682	-33.45	33
2683	-33.45	34
2683	-33	34.45
2683	-32.55	34
2683	-33	33.55
2683	-33.45	34
2684	-33.45	35
2684	-33	35.45
2684	-32.55	35
2684	-33	34.55
2684	-33.45	35
2685	-33.45	36
2685	-33	36.45
2685	-32.55	36
2685	-33	35.55
2685	-33.45	36
2686	-33.45	37
2686	-33	37.45
2686	-32.55	37
2686	-33	36.55
2686	-33.45	37
2687	-33.45	38
2687	-33	38.45
2687	-32.55	38
2687	-33	37.55
2687	-33.45	38
2688	-33.45	39
2688	-33	39.45
2688	-32.55	39
2688	-33	38.55
2688	-33.45	39
2689	-33.45	4
2689	-33	4.45
2689	-32.55	4
2689	-33	3.55
2689	-33.45	4
2690	-33.45	40
2690	-33	40.45
2690	-32.55	40
2690	-33	39.55
2690	-33.45	40
2691	-33.45	41
2691	-33	41.45
2691	-32.55	41
2691	-33	40.55
2691	-33.45	41
2692	-33.45	42
2692	-33	42.45
2692	-32.55	42
2692	-33	41.55
2692	-33.45	42
2693	-33.45	43
2693	-33	43.45
2693	-32.55	43
2693	-33	42.55
2693	-33.45	43
2694	-33.45	44
2694	-33	44.45
2694	-32.55	44
2694	-33	43.55
2694	-33.45	44
2695	-33.45	45
2695	-33	45.45
2695	-32.55	45
2695	-33	44.55
2695	-33.45	45
2696	-33.45	46
2696	-33	46.45
2696	-32.55	46
2696	-33	45.55
2696	-33.45	46
2697	-33.45	47
2697	-33	47.45
2697	-32.55	47
2697	-33	46.55
2697	-33.45	47
2698	-33.45	48
2698	-33	48.45
2698	-32.55	48
2698	-33	47.55
2698	-33.45	48
2699	-33.45	49
2699	-33	49.45
2699	-32.55	49
2699	-33	48.55
2699	-33.45	49
2700	-33.45	5
2700	-33	5.45
2700	-32.55	5
2700	-33	4.55
2700	-33.45	5
2701	-33.45	6
2701	-33	6.45
2701	-32.55	6
2701	-33	5.55
2701	-33.45	6
2702	-33.45	7
2702	-33	7.45
2702	-32.55	7
2702	-33	6.55
2702	-33.45	7
2703	-33.45	8
2703	-33	8.45
2703	-32.55	8
2703	-33	7.55
2703	-33.45	8
2704	-33.45	9
2704	-33	9.45
2704	-32.55	9
2704	-33	8.55
2704	-33.45	9
2705	-33.95	-0.5
2705	-33.5	-0.05
2705	-33.05	-0.5
2705	-33.5	-0.95
2705	-33.95	-0.5
2706	-33.95	0.5
2706	-33.5	0.95
2706	-33.05	0.5
2706	-33.5	0.05
2706	-33.95	0.5
2707	-33.95	1.5
2707	-33.5	1.95
2707	-33.05	1.5
2707	-33.5	1.05
2707	-33.95	1.5
2708	-33.95	10.5
2708	-33.5	10.95
2708	-33.05	10.5
2708	-33.5	10.05
2708	-33.95	10.5
2709	-33.95	11.5
2709	-33.5	11.95
2709	-33.05	11.5
2709	-33.5	11.05
2709	-33.95	11.5
2710	-33.95	12.5
2710	-33.5	12.95
2710	-33.05	12.5
2710	-33.5	12.05
2710	-33.95	12.5
2711	-33.95	13.5
2711	-33.5	13.95
2711	-33.05	13.5
2711	-33.5	13.05
2711	-33.95	13.5
2712	-33.95	14.5
2712	-33.5	14.95
2712	-33.05	14.5
2712	-33.5	14.05
2712	-33.95	14.5
2713	-33.95	15.5
2713	-33.5	15.95
2713	-33.05	15.5
2713	-33.5	15.05
2713	-33.95	15.5
2714	-33.95	16.5
2714	-33.5	16.95
2714	-33.05	16.5
2714	-33.5	16.05
2714	-33.95	16.5
2715	-33.95	17.5
2715	-33.5	17.95
2715	-33.05	17.5
2715	-33.5	17.05
2715	-33.95	17.5
2716	-33.95	18.5
2716	-33.5	18.95
2716	-33.05	18.5
2716	-33.5	18.05
2716	-33.95	18.5
2717	-33.95	19.5
2717	-33.5	19.95
2717	-33.05	19.5
2717	-33.5	19.05
2717	-33.95	19.5
2718	-33.95	2.5
2718	-33.5	2.95
2718	-33.05	2.5
2718	-33.5	2.05
2718	-33.95	2.5
2719	-33.95	20.5
2719	-33.5	20.95
2719	-33.05	20.5
2719	-33.5	20.05
2719	-33.95	20.5
2720	-33.95	21.5
2720	-33.5	21.95
2720	-33.05	21.5
2720	-33.5	21.05
2720	-33.95	21.5
2721	-33.95	22.5
2721	-33.5	22.95
2721	-33.05	22.5
2721	-33.5	22.05
2721	-33.95	22.5
2722	-33.95	23.5
2722	-33.5	23.95
2722	-33.05	23.5
2722	-33.5	23.05
2722	-33.95	23.5
2723	-33.95	24.5
2723	-33.5	24.95
2723	-33.05	24.5
2723	-33.5	24.05
2723	-33.95	24.5
2724	-33.95	25.5
2724	-33.5	25.95
2724	-33.05	25.5
2724	-33.5	25.05
2724	-33.95	25.5
2725	-33.95	26.5
2725	-33.5	26.95
2725	-33.05	26.5
2725	-33.5	26.05
2725	-33.95	26.5
2726	-33.95	27.5
2726	-33.5	27.95
2726	-33.05	27.5
2726	-33.5	27.05
2726	-33.95	27.5
2727	-33.95	28.5
2727	-33.5	28.95
2727	-33.05	28.5
2727	-33.5	28.05
2727	-33.95	28.5
2728	-33.95	29.5
2728	-33.5	29.95
2728	-33.05	29.5
2728	-33.5	29.05
2728	-33.95	29.5
2729	-33.95	3.5
2729	-33.5	3.95
2729	-33.05	3.5
2729	-33.5	3.05
2729	-33.95	3.5
2730	-33.95	30.5
2730	-33.5	30.95
2730	-33.05	30.5
2730	-33.5	30.05
2730	-33.95	30.5
2731	-33.95	31.5
2731	-33.5	31.95
2731	-33.05	31.5
2731	-33.5	31.05
2731	-33.95	31.5
2732	-33.95	32.5
2732	-33.5	32.95
2732	-33.05	32.5
2732	-33.5	32.05
2732	-33.95	32.5
2733	-33.95	33.5
2733	-33.5	33.95
2733	-33.05	33.5
2733	-33.5	33.05
2733	-33.95	33.5
2734	-33.95	34.5
2734	-33.5	34.95
2734	-33.05	34.5
2734	-33.5	34.05
2734	-33.95	34.5
2735	-33.95	35.5
2735	-33.5	35.95
2735	-33.05	35.5
2735	-33.5	35.05
2735	-33.95	35.5
2736	-33.95	36.5
2736	-33.5	36.95
2736	-33.05	36.5
2736	-33.5	36.05
2736	-33.95	36.5
2737	-33.95	37.5
2737	-33.5	37.95
2737	-33.05	37.5
2737	-33.5	37.05
2737	-33.95	37.5
2738	-33.95	38.5
2738	-33.5	38.95
2738	-33.05	38.5
2738	-33.5	38.05
2738	-33.95	38.5
2739	-33.95	39.5
2739	-33.5	39.95
2739	-33.05	39.5
2739	-33.5	39.05
2739	-33.95	39.5
2740	-33.95	4.5
2740	-33.5	4.95
2740	-33.05	4.5
2740	-33.5	4.05
2740	-33.95	4.5
2741	-33.95	40.5
2741	-33.5	40.95
2741	-33.05	40.5
2741	-33.5	40.05
2741	-33.95	40.5
2742	-33.95	41.5
2742	-33.5	41.95
2742	-33.05	41.5
2742	-33.5	41.05
2742	-33.95	41.5
2743	-33.95	42.5
2743	-33.5	42.95
2743	-33.05	42.5
2743	-33.5	42.05
2743	-33.95	42.5
2744	-33.95	43.5
2744	-33.5	43.95
2744	-33.05	43.5
2744	-33.5	43.05
2744	-33.95	43.5
2745	-33.95	44.5
2745	-33.5	44.95
2745	-33.05	44.5
2745	-33.5	44.05
2745	-33.95	44.5
2746	-33.95	45.5
2746	-33.5	45.95
2746	-33.05	45.5
2746	-33.5	45.05
2746	-33.95	45.5
2747	-33.95	46.5
2747	-33.5	46.95
2747	-33.05	46.5
2747	-33.5	46.05
2747	-33.95	46.5
2748	-33.95	47.5
2748	-33.5	47.95
2748	-33.05	47.5
2748	-33.5	47.05
2748	-33.95	47.5
2749	-33.95	48.5
2749	-33.5	48.95
2749	-33.05	48.5
2749	-33.5	48.05
2749	-33.95	48.5
2750	-33.95	5.5
2750	-33.5	5.95
2750	-33.05	5.5
2750	-33.5	5.05
2750	-33.95	5.5
2751	-33.95	6.5
2751	-33.5	6.95
2751	-33.05	6.5
2751	-33.5	6.05
2751	-33.95	6.5
2752	-33.95	7.5
2752	-33.5	7.95
2752	-33.05	7.5
2752	-33.5	7.05
2752	-33.95	7.5
2753	-33.95	8.5
2753	-33.5	8.95
2753	-33.05	8.5
2753	-33.5	8.05
2753	-33.95	8.5
2754	-33.95	9.5
2754	-33.5	9.95
2754	-33.05	9.5
2754	-33.5	9.05
2754	-33.95	9.5
2755	-34.45	0
2755	-34	0.45
2755	-33.55	0
2755	-34	-0.45
2755	-34.45	0
2756	-34.45	1
2756	-34	1.45
2756	-33.55	1
2756	-34	0.55
2756	-34.45	1
2757	-34.45	10
2757	-34	10.45
2757	-33.55	10
2757	-34	9.55
2757	-34.45	10
2758	-34.45	11
2758	-34	11.45
2758	-33.55	11
2758	-34	10.55
2758	-34.45	11
2759	-34.45	12
2759	-34	12.45
2759	-33.55	12
2759	-34	11.55
2759	-34.45	12
2760	-34.45	13
2760	-34	13.45
2760	-33.55	13
2760	-34	12.55
2760	-34.45	13
2761	-34.45	14
2761	-34	14.45
2761	-33.55	14
2761	-34	13.55
2761	-34.45	14
2762	-34.45	15
2762	-34	15.45
2762	-33.55	15
2762	-34	14.55
2762	-34.45	15
2763	-34.45	16
2763	-34	16.45
2763	-33.55	16
2763	-34	15.55
2763	-34.45	16
2764	-34.45	17
2764	-34	17.45
2764	-33.55	17
2764	-34	16.55
2764	-34.45	17
2765	-34.45	18
2765	-34	18.45
2765	-33.55	18
2765	-34	17.55
2765	-34.45	18
2766	-34.45	19
2766	-34	19.45
2766	-33.55	19
2766	-34	18.55
2766	-34.45	19
2767	-34.45	2
2767	-34	2.45
2767	-33.55	2
2767	-34	1.55
2767	-34.45	2
2768	-34.45	20
2768	-34	20.45
2768	-33.55	20
2768	-34	19.55
2768	-34.45	20
2769	-34.45	21
2769	-34	21.45
2769	-33.55	21
2769	-34	20.55
2769	-34.45	21
2770	-34.45	22
2770	-34	22.45
2770	-33.55	22
2770	-34	21.55
2770	-34.45	22
2771	-34.45	23
2771	-34	23.45
2771	-33.55	23
2771	-34	22.55
2771	-34.45	23
2772	-34.45	24
2772	-34	24.45
2772	-33.55	24
2772	-34	23.55
2772	-34.45	24
2773	-34.45	25
2773	-34	25.45
2773	-33.55	25
2773	-34	24.55
2773	-34.45	25
2774	-34.45	26
2774	-34	26.45
2774	-33.55	26
2774	-34	25.55
2774	-34.45	26
2775	-34.45	27
2775	-34	27.45
2775	-33.55	27
2775	-34	26.55
2775	-34.45	27
2776	-34.45	28
2776	-34	28.45
2776	-33.55	28
2776	-34	27.55
2776	-34.45	28
2777	-34.45	29
2777	-34	29.45
2777	-33.55	29
2777	-34	28.55
2777	-34.45	29
2778	-34.45	3
2778	-34	3.45
2778	-33.55	3
2778	-34	2.55
2778	-34.45	3
2779	-34.45	30
2779	-34	30.45
2779	-33.55	30
2779	-34	29.55
2779	-34.45	30
2780	-34.45	31
2780	-34	31.45
2780	-33.55	31
2780	-34	30.55
2780	-34.45	31
2781	-34.45	32
2781	-34	32.45
2781	-33.55	32
2781	-34	31.55
2781	-34.45	32
2782	-34.45	33
2782	-34	33.45
2782	-33.55	33
2782	-34	32.55
2782	-34.45	33
2783	-34.45	34
2783	-34	34.45
2783	-33.55	34
2783	-34	33.55
2783	-34.45	34
2784	-34.45	35
2784	-34	35.45
2784	-33.55	35
2784	-34	34.55
2784	-34.45	35
2785	-34.45	36
2785	-34	36.45
2785	-33.55	36
2785	-34	35.55
2785	-34.45	36
2786	-34.45	37
2786	-34	37.45
2786	-33.55	37
2786	-34	36.55
2786	-34.45	37
2787	-34.45	38
2787	-34	38.45
2787	-33.55	38
2787	-34	37.55
2787	-34.45	38
2788	-34.45	39
2788	-34	39.45
2788	-33.55	39
2788	-34	38.55
2788	-34.45	39
2789	-34.45	4
2789	-34	4.45
2789	-33.55	4
2789	-34	3.55
2789	-34.45	4
2790	-34.45	40
2790	-34	40.45
2790	-33.55	40
2790	-34	39.55
2790	-34.45	40
2791	-34.45	41
2791	-34	41.45
2791	-33.55	41
2791	-34	40.55
2791	-34.45	41
2792	-34.45	42
2792	-34	42.45
2792	-33.55	42
2792	-34	41.55
2792	-34.45	42
2793	-34.45	43
2793	-34	43.45
2793	-33.55	43
2793	-34	42.55
2793	-34.45	43
2794	-34.45	44
2794	-34	44.45
2794	-33.55	44
2794	-34	43.55
2794	-34.45	44
2795	-34.45	45
2795	-34	45.45
2795	-33.55	45
2795	-34	44.55
2795	-34.45	45
2796	-34.45	46
2796	-34	46.45
2796	-33.55	46
2796	-34	45.55
2796	-34.45	46
2797	-34.45	47
2797	-34	47.45
2797	-33.55	47
2797	-34	46.55
2797	-34.45	47
2798	-34.45	48
2798	-34	48.45
2798	-33.55	48
2798	-34	47.55
2798	-34.45	48
2799	-34.45	49
